emp_no,birth_date,first_name,last_name,gender,hire_date,salary
10738,1963-10-08,Rosita,Oppitz,M,1988-01-17,58710
10739,1961-02-11,Gor,Iacovou,F,1985-03-12,50423
10739,1961-02-11,Gor,Iacovou,F,1985-03-12,53996
10739,1961-02-11,Gor,Iacovou,F,1985-03-12,53660
10739,1961-02-11,Gor,Iacovou,F,1985-03-12,57374
10741,1954-01-02,Sven,Huttel,F,1989-01-06,50265
10741,1954-01-02,Sven,Huttel,F,1989-01-06,53643
10741,1954-01-02,Sven,Huttel,F,1989-01-06,54444
10741,1954-01-02,Sven,Huttel,F,1989-01-06,57919
10745,1953-10-23,Poorav,Ranze,F,1987-05-26,50294
10745,1953-10-23,Poorav,Ranze,F,1987-05-26,53376
10745,1953-10-23,Poorav,Ranze,F,1987-05-26,54153
10745,1953-10-23,Poorav,Ranze,F,1987-05-26,53694
10745,1953-10-23,Poorav,Ranze,F,1987-05-26,53232
10745,1953-10-23,Poorav,Ranze,F,1987-05-26,57504
10746,1958-12-29,Kolar,Usery,F,1990-08-31,50272
10746,1958-12-29,Kolar,Usery,F,1990-08-31,53854
10746,1958-12-29,Kolar,Usery,F,1990-08-31,55806
10746,1958-12-29,Kolar,Usery,F,1990-08-31,55717
10746,1958-12-29,Kolar,Usery,F,1990-08-31,55548
10746,1958-12-29,Kolar,Usery,F,1990-08-31,56434
10746,1958-12-29,Kolar,Usery,F,1990-08-31,58687
10747,1955-02-02,Falguni,Khalid,M,1990-10-08,51538
10747,1955-02-02,Falguni,Khalid,M,1990-10-08,55318
10747,1955-02-02,Falguni,Khalid,M,1990-10-08,57208
10747,1955-02-02,Falguni,Khalid,M,1990-10-08,58326
10747,1955-02-02,Falguni,Khalid,M,1990-10-08,58302
10748,1964-04-12,Yuchang,Francisci,F,1990-08-14,54532
10748,1964-04-12,Yuchang,Francisci,F,1990-08-14,54107
10748,1964-04-12,Yuchang,Francisci,F,1990-08-14,57567
10751,1952-12-02,Jordanka,Ushiama,M,1987-04-15,50052
10752,1964-07-18,Byong,Conde,M,1993-05-28,50067
10752,1964-07-18,Byong,Conde,M,1993-05-28,51916
10752,1964-07-18,Byong,Conde,M,1993-05-28,55865
10752,1964-07-18,Byong,Conde,M,1993-05-28,55498
10753,1958-09-30,Pradeep,Harbusch,F,1985-05-17,59507
10755,1962-06-10,Odysseas,Ressouche,M,1988-06-16,51413
10755,1962-06-10,Odysseas,Ressouche,M,1988-06-16,55629
10757,1961-01-11,Florina,Simkin,M,1986-01-06,53108
10757,1961-01-11,Florina,Simkin,M,1986-01-06,53212
10757,1961-01-11,Florina,Simkin,M,1986-01-06,53784
10757,1961-01-11,Florina,Simkin,M,1986-01-06,57150
10758,1962-11-26,Fumiyo,Boyle,F,1988-02-06,54186
10758,1962-11-26,Fumiyo,Boyle,F,1988-02-06,56469
10758,1962-11-26,Fumiyo,Boyle,F,1988-02-06,56861
10758,1962-11-26,Fumiyo,Boyle,F,1988-02-06,59454
10759,1956-04-12,JiYoung,Chenney,M,1991-12-04,51600
10759,1956-04-12,JiYoung,Chenney,M,1991-12-04,53238
10759,1956-04-12,JiYoung,Chenney,M,1991-12-04,54156
10759,1956-04-12,JiYoung,Chenney,M,1991-12-04,57562
10761,1959-04-10,Sumali,Liedekerke,M,1992-05-30,50450
10761,1959-04-10,Sumali,Liedekerke,M,1992-05-30,54799
10761,1959-04-10,Sumali,Liedekerke,M,1992-05-30,58831
10761,1959-04-10,Sumali,Liedekerke,M,1992-05-30,58630
10762,1965-01-19,Lech,Himler,M,1992-01-21,52172
10762,1965-01-19,Lech,Himler,M,1992-01-21,55552
10762,1965-01-19,Lech,Himler,M,1992-01-21,59534
10765,1961-02-24,Goetz,Norsworthy,M,1994-05-07,54339
10771,1960-05-10,Guiseppe,Kleiser,F,1989-11-08,51323
10771,1960-05-10,Guiseppe,Kleiser,F,1989-11-08,55120
10772,1956-01-21,Munehiro,Dayana,M,1987-06-29,51282
10772,1956-01-21,Munehiro,Dayana,M,1987-06-29,50806
10772,1956-01-21,Munehiro,Dayana,M,1987-06-29,50567
10772,1956-01-21,Munehiro,Dayana,M,1987-06-29,50271
10772,1956-01-21,Munehiro,Dayana,M,1987-06-29,54758
10772,1956-01-21,Munehiro,Dayana,M,1987-06-29,54403
10772,1956-01-21,Munehiro,Dayana,M,1987-06-29,56078
10772,1956-01-21,Munehiro,Dayana,M,1987-06-29,56296
10772,1956-01-21,Munehiro,Dayana,M,1987-06-29,57184
10774,1958-10-03,Jacqueline,Masand,M,1990-01-26,50490
10774,1958-10-03,Jacqueline,Masand,M,1990-01-26,50417
10774,1958-10-03,Jacqueline,Masand,M,1990-01-26,53015
10774,1958-10-03,Jacqueline,Masand,M,1990-01-26,55438
10774,1958-10-03,Jacqueline,Masand,M,1990-01-26,57377
10774,1958-10-03,Jacqueline,Masand,M,1990-01-26,58172
10775,1956-03-12,Xiaoheng,Sluis,M,1988-12-09,52695
10775,1956-03-12,Xiaoheng,Sluis,M,1988-12-09,54403
10775,1956-03-12,Xiaoheng,Sluis,M,1988-12-09,57607
10776,1958-01-27,Mahmut,Skafidas,F,1986-03-16,58145
10776,1958-01-27,Mahmut,Skafidas,F,1986-03-16,58146
10777,1955-08-11,Mizuhito,Kemmerer,F,1988-07-05,50233
10779,1961-07-09,Mori,Yavatkar,F,1988-01-11,52397
10779,1961-07-09,Mori,Yavatkar,F,1988-01-11,56669
10779,1961-07-09,Mori,Yavatkar,F,1988-01-11,58309
10779,1961-07-09,Mori,Yavatkar,F,1988-01-11,58225
10781,1958-09-19,Patricio,Leuchs,M,1991-02-04,50314
10781,1958-09-19,Patricio,Leuchs,M,1991-02-04,51667
10781,1958-09-19,Patricio,Leuchs,M,1991-02-04,56133
10781,1958-09-19,Patricio,Leuchs,M,1991-02-04,56794
10783,1963-11-13,Moty,Kenevan,M,1994-05-15,50599
10783,1963-11-13,Moty,Kenevan,M,1994-05-15,53176
10783,1963-11-13,Moty,Kenevan,M,1994-05-15,53381
10783,1963-11-13,Moty,Kenevan,M,1994-05-15,55420
10785,1963-02-09,Keiichiro,Marzano,M,1994-11-11,50195
10785,1963-02-09,Keiichiro,Marzano,M,1994-11-11,50659
10785,1963-02-09,Keiichiro,Marzano,M,1994-11-11,52263
10785,1963-02-09,Keiichiro,Marzano,M,1994-11-11,54241
10785,1963-02-09,Keiichiro,Marzano,M,1994-11-11,54358
10787,1958-07-10,Shiv,Neimat,F,1991-04-16,51707
10787,1958-07-10,Shiv,Neimat,F,1991-04-16,51722
10787,1958-07-10,Shiv,Neimat,F,1991-04-16,52028
10787,1958-07-10,Shiv,Neimat,F,1991-04-16,51740
10787,1958-07-10,Shiv,Neimat,F,1991-04-16,52334
10787,1958-07-10,Shiv,Neimat,F,1991-04-16,53919
10787,1958-07-10,Shiv,Neimat,F,1991-04-16,56607
10787,1958-07-10,Shiv,Neimat,F,1991-04-16,59506
10788,1963-06-28,Frazer,Ullian,M,1993-12-13,54887
10788,1963-06-28,Frazer,Ullian,M,1993-12-13,58732
10791,1954-05-27,Tadahiko,Sgarro,M,1988-07-30,52666
10791,1954-05-27,Tadahiko,Sgarro,M,1988-07-30,55775
10791,1954-05-27,Tadahiko,Sgarro,M,1988-07-30,57345
10793,1960-08-27,Oksana,Roisin,F,1987-10-02,50960
10793,1960-08-27,Oksana,Roisin,F,1987-10-02,51392
10793,1960-08-27,Oksana,Roisin,F,1987-10-02,54050
10793,1960-08-27,Oksana,Roisin,F,1987-10-02,55024
10793,1960-08-27,Oksana,Roisin,F,1987-10-02,55109
10793,1960-08-27,Oksana,Roisin,F,1987-10-02,58030
10794,1962-06-26,Teunis,Berztiss,M,1992-03-29,51850
10794,1962-06-26,Teunis,Berztiss,M,1992-03-29,52688
10794,1962-06-26,Teunis,Berztiss,M,1992-03-29,53754
10794,1962-06-26,Teunis,Berztiss,M,1992-03-29,58127
10794,1962-06-26,Teunis,Berztiss,M,1992-03-29,59529
10796,1959-06-30,Khoa,Rousseau,M,1990-11-08,50271
10796,1959-06-30,Khoa,Rousseau,M,1990-11-08,50906
10796,1959-06-30,Khoa,Rousseau,M,1990-11-08,50966
10796,1959-06-30,Khoa,Rousseau,M,1990-11-08,50763
10797,1956-10-04,Goetz,Hiyoshi,F,1988-08-21,53367
10797,1956-10-04,Goetz,Hiyoshi,F,1988-08-21,57109
10798,1961-07-18,Elliott,Bednarek,M,1992-02-09,51473
10798,1961-07-18,Elliott,Bednarek,M,1992-02-09,55396
10798,1961-07-18,Elliott,Bednarek,M,1992-02-09,55516
10798,1961-07-18,Elliott,Bednarek,M,1992-02-09,55419
10798,1961-07-18,Elliott,Bednarek,M,1992-02-09,57456
10799,1957-11-21,Gad,Griswold,F,1988-06-06,50539
10799,1957-11-21,Gad,Griswold,F,1988-06-06,50972
10799,1957-11-21,Gad,Griswold,F,1988-06-06,51098
10799,1957-11-21,Gad,Griswold,F,1988-06-06,51783
10799,1957-11-21,Gad,Griswold,F,1988-06-06,53227
10799,1957-11-21,Gad,Griswold,F,1988-06-06,54631
10799,1957-11-21,Gad,Griswold,F,1988-06-06,55817
10800,1961-12-15,Yuchang,Matzke,M,1993-05-20,50376
10800,1961-12-15,Yuchang,Matzke,M,1993-05-20,53465
10800,1961-12-15,Yuchang,Matzke,M,1993-05-20,56303
10800,1961-12-15,Yuchang,Matzke,M,1993-05-20,56375
10802,1960-10-27,Masato,Setlzner,M,1985-08-24,50099
10802,1960-10-27,Masato,Setlzner,M,1985-08-24,50994
10802,1960-10-27,Masato,Setlzner,M,1985-08-24,50927
10802,1960-10-27,Masato,Setlzner,M,1985-08-24,52283
10802,1960-10-27,Masato,Setlzner,M,1985-08-24,52853
10802,1960-10-27,Masato,Setlzner,M,1985-08-24,55549
10802,1960-10-27,Masato,Setlzner,M,1985-08-24,58166
10803,1952-09-15,Katsuyuki,Velasco,F,1988-04-20,54260
10803,1952-09-15,Katsuyuki,Velasco,F,1988-04-20,55067
10803,1952-09-15,Katsuyuki,Velasco,F,1988-04-20,58433
10805,1959-09-12,Kerhong,Bernick,F,1987-05-26,52697
10805,1959-09-12,Kerhong,Bernick,F,1987-05-26,56428
10805,1959-09-12,Kerhong,Bernick,F,1987-05-26,58302
10805,1959-09-12,Kerhong,Bernick,F,1987-05-26,59731
10808,1955-09-11,Chenxi,Leijenhorst,M,1987-03-07,51313
10808,1955-09-11,Chenxi,Leijenhorst,M,1987-03-07,54730
10808,1955-09-11,Chenxi,Leijenhorst,M,1987-03-07,58400
10808,1955-09-11,Chenxi,Leijenhorst,M,1987-03-07,59627
10809,1962-01-06,Shim,Feldhoffer,F,1987-03-04,50012
10809,1962-01-06,Shim,Feldhoffer,F,1987-03-04,50226
10809,1962-01-06,Shim,Feldhoffer,F,1987-03-04,51256
10809,1962-01-06,Shim,Feldhoffer,F,1987-03-04,55089
10809,1962-01-06,Shim,Feldhoffer,F,1987-03-04,57517
10809,1962-01-06,Shim,Feldhoffer,F,1987-03-04,58324
10810,1957-10-23,Lijie,Lunn,F,1994-09-07,56062
10810,1957-10-23,Lijie,Lunn,F,1994-09-07,56490
10810,1957-10-23,Lijie,Lunn,F,1994-09-07,59046
10811,1954-06-29,Ashish,Fortenbacher,M,1997-07-08,50012
10812,1957-09-14,Berthier,Menhoudj,F,1987-08-11,51058
10813,1954-07-04,Shalesh,Shumilov,M,1990-04-27,53246
10813,1954-07-04,Shalesh,Shumilov,M,1990-04-27,53794
10813,1954-07-04,Shalesh,Shumilov,M,1990-04-27,57901
10814,1952-09-17,Nidapan,Dymetman,F,1993-07-17,59378
10815,1960-11-12,Renny,Pramanik,M,1994-04-19,50128
10815,1960-11-12,Renny,Pramanik,M,1994-04-19,54005
10815,1960-11-12,Renny,Pramanik,M,1994-04-19,56932
10815,1960-11-12,Renny,Pramanik,M,1994-04-19,57314
10816,1958-02-24,Morris,Caine,F,1989-06-27,50240
10816,1958-02-24,Morris,Caine,F,1989-06-27,53014
10816,1958-02-24,Morris,Caine,F,1989-06-27,56187
10816,1958-02-24,Morris,Caine,F,1989-06-27,59159
10816,1958-02-24,Morris,Caine,F,1989-06-27,59009
10816,1958-02-24,Morris,Caine,F,1989-06-27,58869
10817,1958-10-02,Uri,Rullman,F,1990-12-26,54602
10817,1958-10-02,Uri,Rullman,F,1990-12-26,54735
10817,1958-10-02,Uri,Rullman,F,1990-12-26,55089
10817,1958-10-02,Uri,Rullman,F,1990-12-26,59517
10818,1958-12-20,Huan,Monarch,M,1995-10-22,50813
10819,1957-02-19,Pascal,Sooriamurthi,M,1986-08-02,54631
10819,1957-02-19,Pascal,Sooriamurthi,M,1986-08-02,58980
10819,1957-02-19,Pascal,Sooriamurthi,M,1986-08-02,58935
10822,1956-08-02,Masaru,Passino,F,1986-01-11,52412
10822,1956-08-02,Masaru,Passino,F,1986-01-11,54423
10822,1956-08-02,Masaru,Passino,F,1986-01-11,56077
10822,1956-08-02,Masaru,Passino,F,1986-01-11,59096
10824,1958-09-20,Kirk,Kalsbeek,M,1985-03-18,52860
10824,1958-09-20,Kirk,Kalsbeek,M,1985-03-18,55267
10824,1958-09-20,Kirk,Kalsbeek,M,1985-03-18,57701
10826,1952-12-06,Arnd,Anandan,M,1993-01-22,59506
10827,1953-09-25,Willard,Danley,M,1996-11-07,58322
10828,1962-10-12,Godehard,Gammage,M,1986-02-14,56559
10828,1962-10-12,Godehard,Gammage,M,1986-02-14,57835
10830,1954-08-17,Fen,Fiebach,M,1991-08-24,50642
10830,1954-08-17,Fen,Fiebach,M,1991-08-24,54903
10830,1954-08-17,Fen,Fiebach,M,1991-08-24,56672
10830,1954-08-17,Fen,Fiebach,M,1991-08-24,57684
10830,1954-08-17,Fen,Fiebach,M,1991-08-24,58758
10830,1954-08-17,Fen,Fiebach,M,1991-08-24,59375
10834,1954-12-16,Huiqun,Rajcani,M,1990-11-24,53869
10834,1954-12-16,Huiqun,Rajcani,M,1990-11-24,55254
10834,1954-12-16,Huiqun,Rajcani,M,1990-11-24,56832
10834,1954-12-16,Huiqun,Rajcani,M,1990-11-24,58089
10835,1952-11-23,Tomoyuki,Kermarrec,M,1985-07-28,51167
10835,1952-11-23,Tomoyuki,Kermarrec,M,1985-07-28,54619
10838,1957-10-19,Deniz,Ramras,M,1990-04-11,54762
10838,1957-10-19,Deniz,Ramras,M,1990-04-11,59052
10838,1957-10-19,Deniz,Ramras,M,1990-04-11,59522
10839,1964-04-02,Gurbir,Katiyar,M,1991-10-05,52758
10839,1964-04-02,Gurbir,Katiyar,M,1991-10-05,52836
10839,1964-04-02,Gurbir,Katiyar,M,1991-10-05,55117
10839,1964-04-02,Gurbir,Katiyar,M,1991-10-05,56867
10840,1961-04-26,Mohammad,Koshino,M,1993-06-04,50795
10840,1961-04-26,Mohammad,Koshino,M,1993-06-04,52078
10841,1961-10-14,Pranav,Lieberherr,M,1990-04-21,51005
10841,1961-10-14,Pranav,Lieberherr,M,1990-04-21,52217
10841,1961-10-14,Pranav,Lieberherr,M,1990-04-21,52833
10841,1961-10-14,Pranav,Lieberherr,M,1990-04-21,52797
10841,1961-10-14,Pranav,Lieberherr,M,1990-04-21,56041
10841,1961-10-14,Pranav,Lieberherr,M,1990-04-21,57118
10841,1961-10-14,Pranav,Lieberherr,M,1990-04-21,57707
10842,1961-08-29,Berni,Sanella,F,1986-07-14,50760
10842,1961-08-29,Berni,Sanella,F,1986-07-14,52619
10842,1961-08-29,Berni,Sanella,F,1986-07-14,55783
10842,1961-08-29,Berni,Sanella,F,1986-07-14,56870
10842,1961-08-29,Berni,Sanella,F,1986-07-14,57208
10842,1961-08-29,Berni,Sanella,F,1986-07-14,56946
10843,1961-09-05,Honesty,Smeets,M,1990-04-26,52256
10843,1961-09-05,Honesty,Smeets,M,1990-04-26,55090
10843,1961-09-05,Honesty,Smeets,M,1990-04-26,58098
10843,1961-09-05,Honesty,Smeets,M,1990-04-26,59323
10844,1954-02-03,Dipayan,Koprowski,M,1987-03-03,53781
10847,1952-03-04,Theirry,Danley,M,1986-07-25,52628
10847,1952-03-04,Theirry,Danley,M,1986-07-25,53077
10847,1952-03-04,Theirry,Danley,M,1986-07-25,53571
10847,1952-03-04,Theirry,Danley,M,1986-07-25,53929
10847,1952-03-04,Theirry,Danley,M,1986-07-25,55306
10847,1952-03-04,Theirry,Danley,M,1986-07-25,55793
10847,1952-03-04,Theirry,Danley,M,1986-07-25,57353
10848,1954-07-16,Fen,Bratsberg,F,1985-04-20,50475
10848,1954-07-16,Fen,Bratsberg,F,1985-04-20,51399
10848,1954-07-16,Fen,Bratsberg,F,1985-04-20,51797
10848,1954-07-16,Fen,Bratsberg,F,1985-04-20,54179
10848,1954-07-16,Fen,Bratsberg,F,1985-04-20,57037
10848,1954-07-16,Fen,Bratsberg,F,1985-04-20,57328
10848,1954-07-16,Fen,Bratsberg,F,1985-04-20,59609
10851,1959-11-15,Piyawadee,Copas,M,1994-11-21,51467
10851,1959-11-15,Piyawadee,Copas,M,1994-11-21,55099
10851,1959-11-15,Piyawadee,Copas,M,1994-11-21,58309
10853,1964-03-22,Yoshinari,Kalloufi,F,1993-05-03,53029
10853,1964-03-22,Yoshinari,Kalloufi,F,1993-05-03,52984
10853,1964-03-22,Yoshinari,Kalloufi,F,1993-05-03,54500
10853,1964-03-22,Yoshinari,Kalloufi,F,1993-05-03,56974
10853,1964-03-22,Yoshinari,Kalloufi,F,1993-05-03,57189
10854,1954-08-11,Jagoda,Nannarelli,M,1998-07-13,51334
10855,1957-08-07,Kwangho,Reinhart,M,1991-08-05,50871
10855,1957-08-07,Kwangho,Reinhart,M,1991-08-05,54124
10856,1964-03-13,Sreenivas,Peck,F,1986-12-31,51794
10858,1952-10-01,Kenroku,Gonthier,M,1996-08-15,50082
10858,1952-10-01,Kenroku,Gonthier,M,1996-08-15,50718
10858,1952-10-01,Kenroku,Gonthier,M,1996-08-15,55141
10858,1952-10-01,Kenroku,Gonthier,M,1996-08-15,57995
10858,1952-10-01,Kenroku,Gonthier,M,1996-08-15,58588
10863,1962-08-05,Byong,Bhattacharjee,M,1985-12-25,51799
10863,1962-08-05,Byong,Bhattacharjee,M,1985-12-25,54965
10863,1962-08-05,Byong,Bhattacharjee,M,1985-12-25,55086
10863,1962-08-05,Byong,Bhattacharjee,M,1985-12-25,58394
10863,1962-08-05,Byong,Bhattacharjee,M,1985-12-25,58972
10866,1959-12-13,Fayez,Yeung,F,1990-12-27,52131
10866,1959-12-13,Fayez,Yeung,F,1990-12-27,53853
10866,1959-12-13,Fayez,Yeung,F,1990-12-27,54225
10866,1959-12-13,Fayez,Yeung,F,1990-12-27,57351
10868,1959-05-11,Houman,Unno,F,1990-03-20,54496
10868,1959-05-11,Houman,Unno,F,1990-03-20,58306
10870,1956-07-23,Shahid,Leppanen,F,1988-01-13,57493
10870,1956-07-23,Shahid,Leppanen,F,1988-01-13,57811
10872,1952-02-21,Karoline,Speel,F,1990-09-06,51335
10872,1952-02-21,Karoline,Speel,F,1990-09-06,55828
10872,1952-02-21,Karoline,Speel,F,1990-09-06,55370
10872,1952-02-21,Karoline,Speel,F,1990-09-06,56339
10872,1952-02-21,Karoline,Speel,F,1990-09-06,58543
10872,1952-02-21,Karoline,Speel,F,1990-09-06,58964
10874,1958-01-18,Mahmut,Borstler,M,1986-04-22,56071
10874,1958-01-18,Mahmut,Borstler,M,1986-04-22,58551
10874,1958-01-18,Mahmut,Borstler,M,1986-04-22,58556
10875,1958-10-27,Filipp,Suri,F,1988-05-19,52698
10875,1958-10-27,Filipp,Suri,F,1988-05-19,52753
10875,1958-10-27,Filipp,Suri,F,1988-05-19,54690
10875,1958-10-27,Filipp,Suri,F,1988-05-19,56224
10875,1958-10-27,Filipp,Suri,F,1988-05-19,59426
10877,1964-09-11,Subir,Biron,M,1986-06-06,52537
10877,1964-09-11,Subir,Biron,M,1986-06-06,52352
10877,1964-09-11,Subir,Biron,M,1986-06-06,55049
10877,1964-09-11,Subir,Biron,M,1986-06-06,56124
10877,1964-09-11,Subir,Biron,M,1986-06-06,57666
10877,1964-09-11,Subir,Biron,M,1986-06-06,59940
10880,1962-02-11,Weiye,Nitsche,M,1986-04-20,50901
10880,1962-02-11,Weiye,Nitsche,M,1986-04-20,50972
10880,1962-02-11,Weiye,Nitsche,M,1986-04-20,55116
10880,1962-02-11,Weiye,Nitsche,M,1986-04-20,56449
10884,1958-03-07,Teunis,Kleiser,F,1993-04-15,50776
10884,1958-03-07,Teunis,Kleiser,F,1993-04-15,55022
10884,1958-03-07,Teunis,Kleiser,F,1993-04-15,54765
10884,1958-03-07,Teunis,Kleiser,F,1993-04-15,56269
10886,1964-09-30,Sushant,Begiun,M,1995-03-26,50112
10886,1964-09-30,Sushant,Begiun,M,1995-03-26,54224
10886,1964-09-30,Sushant,Begiun,M,1995-03-26,56038
10891,1963-12-15,Susanne,Jiang,F,1990-12-07,50673
10891,1963-12-15,Susanne,Jiang,F,1990-12-07,54426
10891,1963-12-15,Susanne,Jiang,F,1990-12-07,55629
10892,1959-12-13,Kazunori,Vieth,M,1990-04-11,52051
10892,1959-12-13,Kazunori,Vieth,M,1990-04-11,53374
10892,1959-12-13,Kazunori,Vieth,M,1990-04-11,53069
10892,1959-12-13,Kazunori,Vieth,M,1990-04-11,52895
10892,1959-12-13,Kazunori,Vieth,M,1990-04-11,54536
10892,1959-12-13,Kazunori,Vieth,M,1990-04-11,54283
10892,1959-12-13,Kazunori,Vieth,M,1990-04-11,55908
10894,1958-08-21,Suebskul,Srimani,F,1991-07-18,56923
10898,1961-11-10,Munenori,Markovitch,F,1986-04-10,57590
10898,1961-11-10,Munenori,Markovitch,F,1986-04-10,57833
10898,1961-11-10,Munenori,Markovitch,F,1986-04-10,59783
10898,1961-11-10,Munenori,Markovitch,F,1986-04-10,59363
10899,1962-05-11,Valery,Rousseau,F,1989-10-06,51956
10899,1962-05-11,Valery,Rousseau,F,1989-10-06,54779
10899,1962-05-11,Valery,Rousseau,F,1989-10-06,57926
10900,1955-07-18,Ferdinand,Prenel,F,1995-09-07,50054
10900,1955-07-18,Ferdinand,Prenel,F,1995-09-07,52303
10900,1955-07-18,Ferdinand,Prenel,F,1995-09-07,53185
10900,1955-07-18,Ferdinand,Prenel,F,1995-09-07,54857
10900,1955-07-18,Ferdinand,Prenel,F,1995-09-07,55133
10900,1955-07-18,Ferdinand,Prenel,F,1995-09-07,55397
10900,1955-07-18,Ferdinand,Prenel,F,1995-09-07,56503
10901,1959-06-12,Chrisa,Narahara,M,1992-10-30,51882
10903,1958-06-04,Visit,Nyanchama,M,1989-02-14,51923
10903,1958-06-04,Visit,Nyanchama,M,1989-02-14,55673
10903,1958-06-04,Visit,Nyanchama,M,1989-02-14,55307
10903,1958-06-04,Visit,Nyanchama,M,1989-02-14,54935
10903,1958-06-04,Visit,Nyanchama,M,1989-02-14,55219
10903,1958-06-04,Visit,Nyanchama,M,1989-02-14,58033
10903,1958-06-04,Visit,Nyanchama,M,1989-02-14,59352
10904,1959-08-28,Debatosh,Colorni,F,1993-04-16,54328
10904,1959-08-28,Debatosh,Colorni,F,1993-04-16,57700
10907,1963-09-26,JiYoung,Luks,M,1988-12-25,51498
10907,1963-09-26,JiYoung,Luks,M,1988-12-25,53414
10907,1963-09-26,JiYoung,Luks,M,1988-12-25,55714
10907,1963-09-26,JiYoung,Luks,M,1988-12-25,57380
10907,1963-09-26,JiYoung,Luks,M,1988-12-25,58736
10908,1961-11-27,Rajmohan,Koblick,M,1985-10-08,52911
10908,1961-11-27,Rajmohan,Koblick,M,1985-10-08,52912
10908,1961-11-27,Rajmohan,Koblick,M,1985-10-08,53898
10908,1961-11-27,Rajmohan,Koblick,M,1985-10-08,54382
10908,1961-11-27,Rajmohan,Koblick,M,1985-10-08,55678
10908,1961-11-27,Rajmohan,Koblick,M,1985-10-08,58546
10910,1958-11-11,Arco,Jervis,M,1989-07-13,50059
10910,1958-11-11,Arco,Jervis,M,1989-07-13,54284
10910,1958-11-11,Arco,Jervis,M,1989-07-13,56347
10910,1958-11-11,Arco,Jervis,M,1989-07-13,55894
10910,1958-11-11,Arco,Jervis,M,1989-07-13,55495
10910,1958-11-11,Arco,Jervis,M,1989-07-13,58993
10912,1952-07-27,Oscal,Fasbender,M,1986-04-23,51063
10912,1952-07-27,Oscal,Fasbender,M,1986-04-23,50879
10912,1952-07-27,Oscal,Fasbender,M,1986-04-23,52163
10912,1952-07-27,Oscal,Fasbender,M,1986-04-23,53666
10912,1952-07-27,Oscal,Fasbender,M,1986-04-23,56043
10912,1952-07-27,Oscal,Fasbender,M,1986-04-23,59087
10912,1952-07-27,Oscal,Fasbender,M,1986-04-23,59625
10914,1956-04-26,Mizuhito,Prochazka,M,1998-03-24,55565
10916,1962-01-03,Make,Spataro,M,1996-07-01,53117
10916,1962-01-03,Make,Spataro,M,1996-07-01,54874
10916,1962-01-03,Make,Spataro,M,1996-07-01,55677
10918,1954-12-26,Susumu,Reghbati,M,1985-12-13,59521
10920,1955-04-08,Ronghao,Narahara,M,1991-07-09,50908
10920,1955-04-08,Ronghao,Narahara,M,1991-07-09,52440
10920,1955-04-08,Ronghao,Narahara,M,1991-07-09,54422
10920,1955-04-08,Ronghao,Narahara,M,1991-07-09,58286
10922,1953-10-27,Kyoichi,Wossner,M,1992-08-09,51997
10922,1953-10-27,Kyoichi,Wossner,M,1992-08-09,51805
10922,1953-10-27,Kyoichi,Wossner,M,1992-08-09,53572
10923,1957-04-29,Younwoo,Maquelin,M,1990-04-09,51933
10923,1957-04-29,Younwoo,Maquelin,M,1990-04-09,56259
10923,1957-04-29,Younwoo,Maquelin,M,1990-04-09,57899
10923,1957-04-29,Younwoo,Maquelin,M,1990-04-09,57769
10923,1957-04-29,Younwoo,Maquelin,M,1990-04-09,59719
10925,1960-02-13,Heng,Waterhouse,F,1986-09-04,52732
10925,1960-02-13,Heng,Waterhouse,F,1986-09-04,53666
10925,1960-02-13,Heng,Waterhouse,F,1986-09-04,53574
10925,1960-02-13,Heng,Waterhouse,F,1986-09-04,53381
10925,1960-02-13,Heng,Waterhouse,F,1986-09-04,56789
10926,1954-10-13,Leni,Eppinger,F,1990-04-30,50070
10926,1954-10-13,Leni,Eppinger,F,1990-04-30,53819
10926,1954-10-13,Leni,Eppinger,F,1990-04-30,54163
10926,1954-10-13,Leni,Eppinger,F,1990-04-30,57301
10926,1954-10-13,Leni,Eppinger,F,1990-04-30,57056
10927,1953-03-13,Gal,Scallan,M,1985-10-26,51819
10927,1953-03-13,Gal,Scallan,M,1985-10-26,55571
10927,1953-03-13,Gal,Scallan,M,1985-10-26,55733
10927,1953-03-13,Gal,Scallan,M,1985-10-26,55469
10927,1953-03-13,Gal,Scallan,M,1985-10-26,55487
10927,1953-03-13,Gal,Scallan,M,1985-10-26,58984
10928,1961-11-01,Udaiprakash,Schmezko,M,1991-04-07,50220
10928,1961-11-01,Udaiprakash,Schmezko,M,1991-04-07,51644
10928,1961-11-01,Udaiprakash,Schmezko,M,1991-04-07,54737
10928,1961-11-01,Udaiprakash,Schmezko,M,1991-04-07,56550
10929,1958-10-26,Sumali,Arlazarov,M,1991-04-15,52770
10929,1958-10-26,Sumali,Arlazarov,M,1991-04-15,53359
10929,1958-10-26,Sumali,Arlazarov,M,1991-04-15,56595
10929,1958-10-26,Sumali,Arlazarov,M,1991-04-15,57618
10930,1954-01-13,Arch,Minakawa,M,1990-08-09,53785
10930,1954-01-13,Arch,Minakawa,M,1990-08-09,53578
10930,1954-01-13,Arch,Minakawa,M,1990-08-09,56095
10930,1954-01-13,Arch,Minakawa,M,1990-08-09,56675
10930,1954-01-13,Arch,Minakawa,M,1990-08-09,57263
10930,1954-01-13,Arch,Minakawa,M,1990-08-09,58897
